ORDERNUMBER,PRODUCTCODE,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,CREATE_TIMESTAMP,UPDATE_TIMESTAMP
10157,S24_1785,40,89.72,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10157,S24_4278,33,66.65,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10157,S32_4289,28,56.41,6,2005-06-09 12:00:00,2005-06-09 12:00:00
10157,S700_2834,48,109.16,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10158,S24_2000,22,67.79,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10159,S10_1678,49,81.35,14,2005-06-09 12:00:00,2005-06-09 12:00:00
10159,S10_4698,22,170.42,16,2005-06-09 12:00:00,2005-06-09 12:00:00
10159,S12_1099,41,188.73,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10159,S12_2823,38,131.04,13,2005-06-09 12:00:00,2005-06-09 12:00:00
10159,S12_3990,24,67.03,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10159,S18_3278,21,66.74,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10159,S18_3482,25,129.35,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10159,S18_3782,21,54.71,8,2005-06-09 12:00:00,2005-06-09 12:00:00
10159,S18_4721,32,142.85,7,2005-06-09 12:00:00,2005-06-09 12:00:00
10159,S24_2360,27,67.18,11,2005-06-09 12:00:00,2005-06-09 12:00:00
10159,S24_3371,50,49.6,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10159,S24_4620,23,80.84,6,2005-06-09 12:00:00,2005-06-09 12:00:00
10159,S32_2206,35,39.43,9,2005-06-09 12:00:00,2005-06-09 12:00:00
10159,S50_4713,31,78.11,10,2005-06-09 12:00:00,2005-06-09 12:00:00
10160,S12_3380,46,96.3,6,2005-06-09 12:00:00,2005-06-09 12:00:00
10160,S12_4675,50,93.28,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10160,S18_3232,20,140.55,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10160,S24_2972,42,30.59,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10160,S24_3856,35,130.6,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10161,S18_1129,28,121.72,12,2005-06-09 12:00:00,2005-06-09 12:00:00
10161,S18_1984,48,139.41,11,2005-06-09 12:00:00,2005-06-09 12:00:00
10161,S18_2870,23,125.4,9,2005-06-09 12:00:00,2005-06-09 12:00:00
10161,S18_3685,36,132.8,10,2005-06-09 12:00:00,2005-06-09 12:00:00
10161,S18_4933,25,62.72,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10161,S24_1628,23,47.29,7,2005-06-09 12:00:00,2005-06-09 12:00:00
10161,S24_2766,20,82.69,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10161,S24_2887,25,108.04,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10161,S24_3191,20,72.77,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10162,S18_1342,48,87.33,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10162,S18_1367,45,45.28,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10162,S18_1749,29,141.1,9,2005-06-09 12:00:00,2005-06-09 12:00:00
10162,S18_2248,27,53.28,8,2005-06-09 12:00:00,2005-06-09 12:00:00
10162,S18_2795,48,156.94,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10162,S18_4409,39,86.51,10,2005-06-09 12:00:00,2005-06-09 12:00:00
10162,S24_1937,37,27.55,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10162,S24_2022,43,38.98,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10163,S10_1949,21,212.16,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10163,S18_2949,31,101.31,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10163,S18_2957,48,59.96,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10163,S18_3136,40,101.58,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10163,S24_4258,42,96.42,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10164,S10_4962,21,143.31,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10164,S12_1666,49,121.64,6,2005-06-09 12:00:00,2005-06-09 12:00:00
10164,S18_1097,36,103.84,8,2005-06-09 12:00:00,2005-06-09 12:00:00
10164,S18_4668,25,46.29,7,2005-06-09 12:00:00,2005-06-09 12:00:00
10164,S32_1268,24,91.49,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10164,S32_3522,49,57.53,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10164,S700_2824,39,86.99,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10165,S12_3148,34,123.89,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10165,S12_3891,27,152.26,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10165,S12_4473,48,109.02,12,2005-06-09 12:00:00,2005-06-09 12:00:00
10165,S18_2238,29,134.26,11,2005-06-09 12:00:00,2005-06-09 12:00:00
10165,S18_2432,31,60.77,18,2005-06-09 12:00:00,2005-06-09 12:00:00
10165,S18_3232,47,154.1,16,2005-06-09 12:00:00,2005-06-09 12:00:00
10165,S18_3259,50,84.71,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10165,S18_4027,28,123.51,6,2005-06-09 12:00:00,2005-06-09 12:00:00
10165,S24_2840,27,31.12,13,2005-06-09 12:00:00,2005-06-09 12:00:00
10165,S24_4048,24,106.45,8,2005-06-09 12:00:00,2005-06-09 12:00:00
10165,S32_3207,44,55.3,7,2005-06-09 12:00:00,2005-06-09 12:00:00
10165,S50_1392,48,106.49,10,2005-06-09 12:00:00,2005-06-09 12:00:00
10166,S18_4522,26,72.85,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10167,S10_4757,44,123.76,9,2005-06-09 12:00:00,2005-06-09 12:00:00
10167,S18_1662,43,141.92,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10167,S18_3856,34,84.7,6,2005-06-09 12:00:00,2005-06-09 12:00:00
10167,S24_3151,20,77,11,2005-06-09 12:00:00,2005-06-09 12:00:00
10167,S24_3420,32,64.44,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10167,S700_1138,43,66,12,2005-06-09 12:00:00,2005-06-09 12:00:00
10167,S700_2047,29,87.8,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10167,S700_3962,28,83.42,14,2005-06-09 12:00:00,2005-06-09 12:00:00
10167,S72_3212,38,43.68,15,2005-06-09 12:00:00,2005-06-09 12:00:00
10168,S10_1678,36,94.74,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10168,S10_4698,20,160.74,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10168,S24_1578,50,103.68,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10168,S24_1785,49,93.01,11,2005-06-09 12:00:00,2005-06-09 12:00:00
10168,S24_3949,27,57.32,18,2005-06-09 12:00:00,2005-06-09 12:00:00
10168,S32_4289,31,57.78,12,2005-06-09 12:00:00,2005-06-09 12:00:00
10168,S50_1341,48,39.71,13,2005-06-09 12:00:00,2005-06-09 12:00:00
10168,S700_2466,31,87.75,16,2005-06-09 12:00:00,2005-06-09 12:00:00
10168,S700_2834,36,94.92,8,2005-06-09 12:00:00,2005-06-09 12:00:00
10169,S12_1099,30,163.44,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10169,S12_2823,35,126.52,13,2005-06-09 12:00:00,2005-06-09 12:00:00
10169,S18_3278,32,65.13,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10169,S18_3482,36,136.7,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10169,S24_2360,38,66.49,11,2005-06-09 12:00:00,2005-06-09 12:00:00
10169,S24_4620,24,77.61,6,2005-06-09 12:00:00,2005-06-09 12:00:00
10169,S32_2206,26,37.01,9,2005-06-09 12:00:00,2005-06-09 12:00:00
10169,S50_4713,48,75.66,10,2005-06-09 12:00:00,2005-06-09 12:00:00
10170,S18_1889,20,70.07,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10170,S24_3856,34,130.6,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10171,S18_1984,35,128.03,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10171,S18_3232,39,165.95,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10172,S18_2870,39,117.48,7,2005-06-09 12:00:00,2005-06-09 12:00:00
10172,S24_1046,32,61,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10172,S24_1628,34,43.27,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10172,S24_3191,24,77.91,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10173,S18_1367,48,51.75,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10173,S18_1749,24,168.3,13,2005-06-09 12:00:00,2005-06-09 12:00:00
10173,S18_2325,31,127.13,10,2005-06-09 12:00:00,2005-06-09 12:00:00
10173,S18_2795,22,140.06,7,2005-06-09 12:00:00,2005-06-09 12:00:00
10173,S18_3320,29,90.28,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10173,S18_4933,39,58.44,15,2005-06-09 12:00:00,2005-06-09 12:00:00
10173,S24_1937,31,29.87,9,2005-06-09 12:00:00,2005-06-09 12:00:00
10173,S24_2887,23,98.65,16,2005-06-09 12:00:00,2005-06-09 12:00:00
10174,S10_1949,34,207.87,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10174,S12_1666,43,113.44,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10174,S18_2949,46,100.3,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10174,S18_4668,49,44.27,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10175,S18_2319,48,101.87,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10175,S18_3232,29,150.71,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10175,S18_4600,47,102.92,10,2005-06-09 12:00:00,2005-06-09 12:00:00
10175,S24_2840,37,32.18,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10175,S32_3522,29,56.24,12,2005-06-09 12:00:00,2005-06-09 12:00:00
10175,S700_2824,42,80.92,11,2005-06-09 12:00:00,2005-06-09 12:00:00
10176,S12_3148,47,145.04,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10176,S12_3891,50,160.91,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10176,S24_1444,27,55.49,8,2005-06-09 12:00:00,2005-06-09 12:00:00
10176,S24_4048,29,101.72,7,2005-06-09 12:00:00,2005-06-09 12:00:00
10176,S50_1392,23,109.96,9,2005-06-09 12:00:00,2005-06-09 12:00:00
10176,S50_1514,38,52.14,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10177,S18_4522,35,82.5,8,2005-06-09 12:00:00,2005-06-09 12:00:00
10177,S24_3151,45,79.66,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10177,S700_1138,24,58.67,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10177,S700_3505,44,88.15,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10177,S72_3212,40,52.96,6,2005-06-09 12:00:00,2005-06-09 12:00:00
10178,S10_4757,24,131.92,12,2005-06-09 12:00:00,2005-06-09 12:00:00
10178,S18_3029,41,70.54,10,2005-06-09 12:00:00,2005-06-09 12:00:00
10178,S24_3420,27,65.75,6,2005-06-09 12:00:00,2005-06-09 12:00:00
10178,S24_3816,21,68.77,11,2005-06-09 12:00:00,2005-06-09 12:00:00
10178,S700_2047,34,86.9,8,2005-06-09 12:00:00,2005-06-09 12:00:00
10178,S700_2466,22,91.74,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10179,S18_2581,24,82.79,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10179,S24_4278,27,66.65,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10179,S32_1374,45,86.9,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10179,S50_1341,34,43.2,7,2005-06-09 12:00:00,2005-06-09 12:00:00
10179,S700_3167,39,80,9,2005-06-09 12:00:00,2005-06-09 12:00:00
10180,S10_1678,29,76.56,9,2005-06-09 12:00:00,2005-06-09 12:00:00
10180,S10_4698,41,164.61,11,2005-06-09 12:00:00,2005-06-09 12:00:00
10180,S12_2823,40,131.04,8,2005-06-09 12:00:00,2005-06-09 12:00:00
10180,S18_4721,44,147.31,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10180,S24_2000,28,61.7,14,2005-06-09 12:00:00,2005-06-09 12:00:00
10180,S24_2360,35,60.95,6,2005-06-09 12:00:00,2005-06-09 12:00:00
10180,S24_4620,28,68.71,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10180,S32_2206,34,33.39,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10180,S50_4713,21,74.85,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10181,S12_1099,27,155.66,14,2005-06-09 12:00:00,2005-06-09 12:00:00
10181,S12_3380,28,113.92,12,2005-06-09 12:00:00,2005-06-09 12:00:00
10181,S12_3990,20,67.03,15,2005-06-09 12:00:00,2005-06-09 12:00:00
10181,S18_1129,44,124.56,6,2005-06-09 12:00:00,2005-06-09 12:00:00
10181,S18_1589,42,124.44,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10181,S18_1889,22,74.69,10,2005-06-09 12:00:00,2005-06-09 12:00:00
10181,S18_1984,21,129.45,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10181,S18_3232,45,147.33,7,2005-06-09 12:00:00,2005-06-09 12:00:00
10181,S18_3278,30,73.17,17,2005-06-09 12:00:00,2005-06-09 12:00:00
10181,S18_3482,22,120.53,16,2005-06-09 12:00:00,2005-06-09 12:00:00
10181,S18_3685,39,137.04,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10181,S24_2972,37,32.85,8,2005-06-09 12:00:00,2005-06-09 12:00:00
10181,S24_3371,23,54.49,13,2005-06-09 12:00:00,2005-06-09 12:00:00
10181,S24_3856,25,122.17,9,2005-06-09 12:00:00,2005-06-09 12:00:00
10182,S18_1342,25,83.22,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10182,S18_1749,44,159.8,10,2005-06-09 12:00:00,2005-06-09 12:00:00
10182,S18_2248,38,54.49,9,2005-06-09 12:00:00,2005-06-09 12:00:00
10182,S18_2325,20,105.52,7,2005-06-09 12:00:00,2005-06-09 12:00:00
10182,S18_2795,21,135,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10182,S18_4409,36,88.35,11,2005-06-09 12:00:00,2005-06-09 12:00:00
10182,S18_4933,44,61.29,12,2005-06-09 12:00:00,2005-06-09 12:00:00
10182,S24_1046,47,63.2,16,2005-06-09 12:00:00,2005-06-09 12:00:00
10182,S24_1937,39,31.86,6,2005-06-09 12:00:00,2005-06-09 12:00:00
10182,S24_2766,36,87.24,14,2005-06-09 12:00:00,2005-06-09 12:00:00
10182,S24_2887,20,116.27,13,2005-06-09 12:00:00,2005-06-09 12:00:00
10182,S24_3191,33,73.62,15,2005-06-09 12:00:00,2005-06-09 12:00:00
10182,S24_3432,49,95.3,17,2005-06-09 12:00:00,2005-06-09 12:00:00
10183,S10_1949,23,180.01,8,2005-06-09 12:00:00,2005-06-09 12:00:00
10183,S10_4962,28,127.06,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10183,S12_1666,41,114.8,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10183,S18_2949,37,91.18,9,2005-06-09 12:00:00,2005-06-09 12:00:00
10183,S18_2957,39,51.22,11,2005-06-09 12:00:00,2005-06-09 12:00:00
10183,S18_3136,22,90.06,10,2005-06-09 12:00:00,2005-06-09 12:00:00
10183,S18_4600,21,118.66,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10183,S24_4258,47,81.81,12,2005-06-09 12:00:00,2005-06-09 12:00:00
10183,S32_3522,49,52.36,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10183,S700_2824,23,85.98,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10184,S12_4473,37,105.47,6,2005-06-09 12:00:00,2005-06-09 12:00:00
10184,S18_2319,46,119.05,9,2005-06-09 12:00:00,2005-06-09 12:00:00
10184,S18_2432,44,60.77,12,2005-06-09 12:00:00,2005-06-09 12:00:00
10184,S18_3232,28,165.95,10,2005-06-09 12:00:00,2005-06-09 12:00:00
10184,S24_1444,31,57.22,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10184,S24_2840,42,30.06,7,2005-06-09 12:00:00,2005-06-09 12:00:00
10184,S24_4048,49,114.73,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10184,S32_1268,46,84.75,13,2005-06-09 12:00:00,2005-06-09 12:00:00
10184,S32_2509,33,52.49,8,2005-06-09 12:00:00,2005-06-09 12:00:00
10184,S50_1392,45,92.6,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10185,S12_1108,21,195.33,13,2005-06-09 12:00:00,2005-06-09 12:00:00
10185,S12_3148,33,146.55,14,2005-06-09 12:00:00,2005-06-09 12:00:00
10185,S12_3891,43,147.07,12,2005-06-09 12:00:00,2005-06-09 12:00:00
10185,S18_3259,49,94.79,11,2005-06-09 12:00:00,2005-06-09 12:00:00
10185,S18_4027,39,127.82,16,2005-06-09 12:00:00,2005-06-09 12:00:00
10185,S18_4522,47,87.77,8,2005-06-09 12:00:00,2005-06-09 12:00:00
10185,S24_2011,30,105.69,7,2005-06-09 12:00:00,2005-06-09 12:00:00
10185,S50_1514,20,46.86,15,2005-06-09 12:00:00,2005-06-09 12:00:00
10185,S700_1138,21,64.67,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10185,S700_1938,30,79.68,10,2005-06-09 12:00:00,2005-06-09 12:00:00
10185,S700_2610,39,61.44,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10185,S700_3962,22,93.35,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10185,S72_3212,28,47.5,6,2005-06-09 12:00:00,2005-06-09 12:00:00
10186,S10_4757,26,108.8,9,2005-06-09 12:00:00,2005-06-09 12:00:00
10186,S18_1662,32,137.19,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10186,S18_3856,46,98.46,6,2005-06-09 12:00:00,2005-06-09 12:00:00
10186,S24_2841,22,60.29,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10186,S24_3420,21,59.83,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10186,S24_3816,36,68.77,8,2005-06-09 12:00:00,2005-06-09 12:00:00
10187,S18_2581,45,70.12,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10187,S24_3949,43,55.96,10,2005-06-09 12:00:00,2005-06-09 12:00:00
10187,S24_4278,33,64.48,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10187,S50_1341,41,39.71,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10187,S700_3167,34,72,7,2005-06-09 12:00:00,2005-06-09 12:00:00
10187,S700_4002,44,70.33,9,2005-06-09 12:00:00,2005-06-09 12:00:00
10188,S10_2016,38,111.8,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10188,S10_4698,45,182.04,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10188,S24_2000,40,61.7,6,2005-06-09 12:00:00,2005-06-09 12:00:00
10188,S700_2834,29,96.11,8,2005-06-09 12:00:00,2005-06-09 12:00:00
10189,S12_2823,28,138.57,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10190,S32_2206,46,38.62,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10191,S12_1099,21,155.66,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10191,S12_3380,40,104.52,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10191,S18_3278,36,75.59,6,2005-06-09 12:00:00,2005-06-09 12:00:00
10191,S18_4721,32,136.9,8,2005-06-09 12:00:00,2005-06-09 12:00:00
10191,S24_3371,48,53.27,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10192,S12_4675,27,99.04,16,2005-06-09 12:00:00,2005-06-09 12:00:00
10192,S18_1129,22,140.12,11,2005-06-09 12:00:00,2005-06-09 12:00:00
10192,S18_1984,47,128.03,10,2005-06-09 12:00:00,2005-06-09 12:00:00
10192,S18_3232,26,137.17,12,2005-06-09 12:00:00,2005-06-09 12:00:00
10192,S18_3685,45,125.74,9,2005-06-09 12:00:00,2005-06-09 12:00:00
10192,S24_1628,47,49.3,6,2005-06-09 12:00:00,2005-06-09 12:00:00
10192,S24_2972,30,33.23,13,2005-06-09 12:00:00,2005-06-09 12:00:00
10192,S24_3191,32,69.34,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10192,S24_3856,45,112.34,14,2005-06-09 12:00:00,2005-06-09 12:00:00
10193,S18_1342,28,92.47,7,2005-06-09 12:00:00,2005-06-09 12:00:00
10193,S18_2248,42,60.54,13,2005-06-09 12:00:00,2005-06-09 12:00:00
10193,S18_2795,22,143.44,8,2005-06-09 12:00:00,2005-06-09 12:00:00
10193,S18_2949,28,87.13,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10193,S18_3136,23,97.39,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10193,S18_4933,25,66.28,16,2005-06-09 12:00:00,2005-06-09 12:00:00
10193,S24_1937,26,32.19,10,2005-06-09 12:00:00,2005-06-09 12:00:00
10193,S24_3969,22,38.16,12,2005-06-09 12:00:00,2005-06-09 12:00:00
10193,S24_4258,20,92.52,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10194,S12_1666,38,124.37,8,2005-06-09 12:00:00,2005-06-09 12:00:00
10194,S18_2432,45,51.05,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10194,S18_4600,32,113.82,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10194,S18_4668,41,47.79,9,2005-06-09 12:00:00,2005-06-09 12:00:00
10194,S32_3522,39,61.41,7,2005-06-09 12:00:00,2005-06-09 12:00:00
10195,S12_4473,49,118.5,6,2005-06-09 12:00:00,2005-06-09 12:00:00
10195,S18_2238,27,139.17,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10195,S18_3232,50,150.71,10,2005-06-09 12:00:00,2005-06-09 12:00:00
10195,S24_4048,34,95.81,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10195,S32_2509,32,51.95,8,2005-06-09 12:00:00,2005-06-09 12:00:00
10195,S50_1392,49,97.23,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10196,S12_1108,47,203.64,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10196,S18_3140,49,127.03,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10196,S18_4027,27,126.39,8,2005-06-09 12:00:00,2005-06-09 12:00:00
10196,S50_1514,46,56.82,7,2005-06-09 12:00:00,2005-06-09 12:00:00
10197,S10_4757,45,118.32,6,2005-06-09 12:00:00,2005-06-09 12:00:00
10197,S18_4522,50,78.99,14,2005-06-09 12:00:00,2005-06-09 12:00:00
10197,S24_2011,41,109.37,13,2005-06-09 12:00:00,2005-06-09 12:00:00
10197,S24_3816,22,67.93,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10197,S700_2610,50,66.5,7,2005-06-09 12:00:00,2005-06-09 12:00:00
10197,S700_3505,27,100.17,10,2005-06-09 12:00:00,2005-06-09 12:00:00
10197,S72_1253,29,39.73,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10197,S72_3212,42,48.59,12,2005-06-09 12:00:00,2005-06-09 12:00:00
10198,S24_3420,27,61.81,6,2005-06-09 12:00:00,2005-06-09 12:00:00
10198,S700_2466,42,94.73,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10198,S700_4002,40,74.03,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10199,S700_1691,48,81.29,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10200,S24_1785,33,99.57,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10200,S24_4278,39,70.28,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10200,S32_4289,27,65.35,6,2005-06-09 12:00:00,2005-06-09 12:00:00
10200,S700_2834,39,115.09,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10201,S10_4698,49,191.72,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10201,S18_2625,30,48.46,6,2005-06-09 12:00:00,2005-06-09 12:00:00
10201,S24_1578,39,93.54,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10202,S18_3782,30,55.33,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10202,S24_4620,50,75.18,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10202,S32_2206,27,33.39,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10202,S50_4713,40,79.73,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10203,S12_1099,20,161.49,8,2005-06-09 12:00:00,2005-06-09 12:00:00
10203,S12_4675,47,115.16,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10203,S18_3232,48,157.49,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10203,S18_3278,33,66.74,11,2005-06-09 12:00:00,2005-06-09 12:00:00
10203,S24_2972,21,33.23,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10203,S24_3856,47,140.43,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10204,S18_1589,40,113.24,13,2005-06-09 12:00:00,2005-06-09 12:00:00
10204,S18_1749,33,153,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10204,S18_2248,23,59.33,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10204,S18_3685,35,132.8,15,2005-06-09 12:00:00,2005-06-09 12:00:00
10204,S18_4409,29,83.75,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10204,S18_4933,45,69.84,6,2005-06-09 12:00:00,2005-06-09 12:00:00
10204,S24_1046,20,69.82,10,2005-06-09 12:00:00,2005-06-09 12:00:00
10204,S24_2766,47,79.06,8,2005-06-09 12:00:00,2005-06-09 12:00:00
10204,S24_2887,42,112.74,7,2005-06-09 12:00:00,2005-06-09 12:00:00
10204,S24_3191,40,84.75,9,2005-06-09 12:00:00,2005-06-09 12:00:00
10204,S24_3432,48,104.94,11,2005-06-09 12:00:00,2005-06-09 12:00:00
10205,S18_1342,36,98.63,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10205,S18_1367,48,45.82,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10205,S18_2795,40,138.38,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10205,S24_2022,24,36.74,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10206,S10_1949,47,203.59,6,2005-06-09 12:00:00,2005-06-09 12:00:00
10206,S12_1666,28,109.34,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10206,S18_1097,34,115.5,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10206,S18_2957,28,51.84,9,2005-06-09 12:00:00,2005-06-09 12:00:00
10206,S18_3136,30,102.63,8,2005-06-09 12:00:00,2005-06-09 12:00:00
10206,S18_3320,28,99.21,11,2005-06-09 12:00:00,2005-06-09 12:00:00
10206,S18_4668,21,45.78,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10206,S32_3522,36,54.94,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10206,S700_2824,33,89.01,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10207,S10_4962,31,125.58,15,2005-06-09 12:00:00,2005-06-09 12:00:00
10207,S12_4473,34,95.99,7,2005-06-09 12:00:00,2005-06-09 12:00:00
10207,S18_2319,43,109.23,10,2005-06-09 12:00:00,2005-06-09 12:00:00
10207,S18_2432,37,60.77,13,2005-06-09 12:00:00,2005-06-09 12:00:00
10207,S18_3232,25,140.55,11,2005-06-09 12:00:00,2005-06-09 12:00:00
10207,S18_4027,40,143.62,1,2005-06-09 12:00:00,2005-06-09 12:00:00
